"time	month	temperature	wind	humidity	barometer	visibility	weather"
"21.5	2	25	13	94	1013	0	Passing clouds"
"22.0	2	25	11	94	1013	0	Passing clouds"
"22.5	2	25	15	94	1013	0	Passing clouds"
"23.0	2	26	11	89	1013	0	Warm"
"23.5	2	25	15	94	1013	8	Passing clouds"
"0.0	2	26	13	94	1013	8	Passing clouds"
"0.5	2	26	11	89	1013	8	Partly cloudy"
"1.0	2	26	11	89	1013	8	Partly cloudy"
"1.5	2	26	7	89	1012	8	Partly cloudy"
"2.0	2	26	11	89	1012	8	Partly cloudy"
"2.5	2	25	9	94	1012	6	Partly cloudy"
"3.0	2	25	13	94	1012	6	Partly cloudy"
"3.5	2	25	11	94	1012	8	Partly cloudy"
"4.0	2	25	11	94	1012	8	Partly cloudy"
"4.5	2	25	11	94	1012	8	Partly cloudy"
"5.0	2	25	11	94	1012	8	Partly cloudy"
"5.5	2	25	15	89	1012	8	Partly cloudy"
"6.0	2	25	15	89	1012	8	Partly cloudy"
"6.5	2	25	13	89	1013	8	Broken clouds"
"7.0	2	25	15	89	1013	8	Broken clouds"
"7.5	2	25	7	89	1014	8	Broken clouds"
"8.0	2	26	6	84	1014	8	Broken clouds"
"8.5	2	26	7	84	1014	8	Broken clouds"
"9.0	2	27	9	84	1014	8	Broken clouds"
"9.5	2	27	9	84	1014	0	Scattered clouds"
"10.0	2	28	11	79	1014	0	Scattered clouds"
"10.5	2	29	9	74	1013	0	Scattered clouds"
"11.0	2	29	9	74	1013	0	Scattered clouds"
"11.5	2	30	6	70	1012	0	Scattered clouds"
"12.0	2	30	4	66	1012	0	Scattered clouds"
"12.5	2	31	4	66	1011	0	Scattered clouds"
"13.0	2	32	6	59	1010	0	Passing clouds"
"13.5	2	32	7	59	1010	0	Scattered clouds"
"14.0	2	33	4	56	1009	0	Scattered clouds"
"15.0	2	33	6	56	1009	0	Scattered clouds"
"15.5	2	34	6	49	1008	0	Scattered clouds"
"16.0	2	33	4	52	1008	0	Scattered clouds"
"16.5	2	33	4	52	1008	0	Passing clouds"
"17.0	2	32	4	55	1008	0	Passing clouds"
"17.5	2	31	7	66	1008	0	Passing clouds"
"18.0	2	30	11	75	1009	0	Scattered clouds"
"18.5	2	28	15	84	1009	0	Passing clouds"
"19.0	2	27	13	89	1009	0	Passing clouds"
"19.5	2	27	11	84	1010	0	Passing clouds"
"20.0	2	27	15	84	1010	0	Passing clouds"
"20.5	2	26	15	89	1011	0	Passing clouds"
"21.0	2	26	13	89	1011	0	Passing clouds"
"21.5	2	26	11	89	1011	0	Passing clouds"
"22.0	2	26	9	89	1011	0	Passing clouds"
"22.5	2	26	11	89	1011	0	Passing clouds"
"23.0	2	25	7	94	1011	0	Passing clouds"
"23.5	2	25	7	94	1011	0	Passing clouds"
"0.0	2	25	6	94	1011	0	Passing clouds"
"0.5	2	25	9	89	1010	0	Passing clouds"
"1.0	2	25	9	94	1010	0	Passing clouds"
"1.5	2	25	11	94	1010	0	Passing clouds"
"2.0	2	25	7	89	1009	0	Passing clouds"
"2.5	2	25	9	89	1009	0	Passing clouds"
"3.0	2	25	9	89	1009	0	Passing clouds"
"3.5	2	25	9	89	1009	9	Warm"
"4.0	2	24	7	94	1009	0	Mild"
"4.5	2	25	7	89	1009	0	Passing clouds"
"5.0	2	24	6	94	1010	0	Passing clouds"
"5.5	2	24	11	94	1010	0	Passing clouds"
"6.0	2	25	9	89	1010	0	Passing clouds"
"6.5	2	25	7	89	1010	8	Scattered clouds"
"7.0	2	25	11	89	1011	8	Scattered clouds"
"7.5	2	25	9	89	1011	8	Scattered clouds"
"8.0	2	26	9	89	1011	8	Scattered clouds"
"8.5	2	26	11	84	1012	0	Scattered clouds"
"9.0	2	27	7	84	1012	0	Scattered clouds"
"9.5	2	28	6	79	1012	0	Scattered clouds"
"10.0	2	29	6	70	1012	0	Scattered clouds"
"10.5	2	29	6	70	1012	0	Scattered clouds"
"11.0	2	29	6	70	1011	0	Scattered clouds"
"11.5	2	29	7	70	1011	0	Partly sunny"
"12.0	2	29	6	70	1010	0	Partly sunny"
"12.5	2	31	7	62	1010	0	Partly sunny"
"13.0	2	32	9	63	1010	0	Partly sunny"
"13.5	2	31	11	62	1009	0	Partly sunny"
"14.0	2	32	11	59	1009	0	Partly sunny"
"14.5	2	32	9	59	1009	0	Partly sunny"
"15.0	2	32	7	55	1008	0	Scattered clouds"
"15.5	2	32	7	55	1008	0	Scattered clouds"
"16.0	2	32	9	59	1008	0	Scattered clouds"
"16.5	2	30	19	70	1008	0	Scattered clouds"
"17.0	2	29	20	74	1009	0	Scattered clouds"
"17.5	2	28	19	79	1009	0	Scattered clouds"
"18.0	2	28	17	79	1009	0	Passing clouds"
"18.5	2	27	15	84	1009	0	Passing clouds"
"19.0	2	27	15	79	1010	0	Passing clouds"
"19.5	2	27	9	79	1010	0	Passing clouds"
"20.0	2	27	9	79	1010	0	Passing clouds"
"20.5	2	27	9	79	1010	0	Passing clouds"
"21.0	2	26	7	84	1010	0	Passing clouds"
"21.5	2	26	7	89	1010	0	Passing clouds"
"22.0	2	26	7	89	1010	0	Passing clouds"
"22.5	2	26	7	89	1010	0	Passing clouds"
"23.0	2	26	6	89	1010	0	Passing clouds"
"23.5	2	25	6	94	1010	0	Passing clouds"
"0.0	2	25	6	94	1010	0	Passing clouds"
"0.5	2	24	4	100	1009	8	Passing clouds"
"1.5	2	24	7	100	1009	8	Passing clouds"
"2.0	2	24	6	100	1009	8	Passing clouds"
"2.5	2	24	6	94	1009	8	Passing clouds"
"3.0	2	24	6	94	1009	8	Passing clouds"
"3.5	2	24	7	94	1009	8	Passing clouds"
"4.0	2	23	4	100	1009	8	Passing clouds"
"4.5	2	23	4	100	1009	8	Passing clouds"
"5.0	2	23	2	100	1010	8	Passing clouds"
"5.5	2	23	2	100	1010	8	Passing clouds"
"6.0	2	24	6	94	1010	8	Passing clouds"
"6.5	2	24	4	100	1010	8	Partly sunny"
"7.0	2	24	4	100	1011	0	Partly sunny"
"7.5	2	25	4	94	1011	0	Partly sunny"
"8.0	2	25	6	100	1011	8	Partly sunny"
"8.5	2	27	9	89	1012	8	Partly sunny"
"9.0	2	27	11	89	1012	8	Scattered clouds"
"9.5	2	27	11	89	1012	8	Partly sunny"
"10.0	2	28	7	84	1012	8	Broken clouds"
"10.5	2	29	7	79	1012	8	Broken clouds"
"11.0	2	30	11	75	1011	0	Scattered clouds"
"11.5	2	30	7	70	1011	0	Scattered clouds"
"12.0	2	32	13	63	1010	0	Scattered clouds"
"12.5	2	31	15	66	1010	0	Partly sunny"
"13.0	2	33	17	56	1009	0	Partly sunny"
"13.5	2	33	15	56	1008	0	Scattered clouds"
"14.0	2	32	19	59	1008	0	Scattered clouds"
"14.5	2	32	13	59	1008	0	Scattered clouds"
"15.0	2	32	19	59	1008	0	Scattered clouds"
"15.5	2	33	13	56	1008	0	Scattered clouds"
"16.0	2	32	17	63	1008	0	Scattered clouds"
"16.5	2	30	17	75	1008	0	Scattered clouds"
"17.0	2	30	15	75	1008	0	Partly sunny"
"17.5	2	29	13	79	1009	0	Scattered clouds"
"18.0	2	29	9	79	1009	0	Scattered clouds"
"18.5	2	29	11	74	1009	0	Passing clouds"
"19.0	2	29	13	74	1010	0	Passing clouds"
"19.5	2	28	19	79	1010	0	Passing clouds"
"20.0	2	28	22	79	1011	0	Passing clouds"
"20.5	2	27	19	84	1011	0	Passing clouds"
"21.0	2	27	20	84	1011	0	Passing clouds"
"21.5	2	27	20	84	1011	0	Passing clouds"
"22.0	2	27	13	84	1011	0	Passing clouds"
"22.5	2	27	17	84	1011	0	Passing clouds"
"23.0	2	27	15	84	1011	0	Passing clouds"
"23.5	2	26	19	89	1011	0	Passing clouds"
"0.0	2	26	15	89	1010	0	Passing clouds"
"1.0	2	26	13	89	1010	0	Passing clouds"
"1.5	2	26	15	84	1010	0	Passing clouds"
"2.0	2	26	13	84	1010	0	Passing clouds"
"2.5	2	26	7	84	1010	0	Passing clouds"
"3.0	2	26	11	84	1010	0	Passing clouds"
"3.5	2	25	11	89	1010	0	Passing clouds"
"4.0	2	25	9	89	1010	0	Passing clouds"
"4.5	2	25	9	89	1010	0	Warm"
"5.0	2	25	9	89	1010	0	Passing clouds"
"5.5	2	25	7	89	1010	0	Passing clouds"
"6.0	2	25	7	89	1010	0	Passing clouds"
"6.5	2	25	7	89	1011	0	Passing clouds"
"7.0	2	26	7	89	1011	0	Passing clouds"
"7.5	2	27	13	84	1011	0	Passing clouds"
"8.0	2	27	13	84	1011	0	Passing clouds"
"8.5	2	28	13	79	1011	0	Passing clouds"
"9.0	2	29	13	74	1011	0	Passing clouds"
"9.5	2	30	17	66	1012	0	Passing clouds"
"10.0	2	31	17	66	1012	0	Passing clouds"
"10.5	2	31	15	62	1011	0	Passing clouds"
"11.0	2	32	15	59	1011	0	Passing clouds"
"11.5	2	33	17	56	1010	0	Scattered clouds"
"12.0	2	33	13	52	1010	0	Scattered clouds"
"12.5	2	34	17	47	1009	0	Scattered clouds"
"13.0	2	33	11	49	1009	0	Scattered clouds"
"13.5	2	34	13	49	1008	0	Partly sunny"
"14.0	2	34	15	47	1008	0	Partly sunny"
"14.5	2	34	17	47	1008	0	Scattered clouds"
"15.0	2	34	22	47	1007	0	Scattered clouds"
"15.5	2	33	22	52	1008	0	Passing clouds"
"16.0	2	32	24	55	1008	0	Passing clouds"
"16.5	2	32	26	55	1008	0	Passing clouds"
"17.0	2	31	20	59	1008	0	Passing clouds"
"17.5	2	30	19	62	1008	0	Passing clouds"
"18.0	2	29	15	66	1009	0	Passing clouds"
"18.5	2	28	19	70	1009	0	Passing clouds"
"19.0	2	28	15	70	1009	0	Passing clouds"
"19.5	2	28	15	70	1010	0	Passing clouds"
"20.0	2	27	17	74	1010	0	Passing clouds"
"20.5	2	27	13	74	1010	0	Passing clouds"
"21.0	2	27	13	74	1010	0	Passing clouds"
"21.5	2	27	15	74	1010	0	Passing clouds"
"22.0	2	27	15	74	1010	0	Passing clouds"
"22.5	2	27	2	74	1011	0	Passing clouds"
"23.0	2	27	13	74	1011	0	Passing clouds"
"23.5	2	27	13	74	1010	0	Passing clouds"
"0.0	2	27	13	74	1010	0	Passing clouds"
"0.5	2	26	11	74	1010	0	Passing clouds"
"1.0	2	26	9	74	1010	0	Passing clouds"
"1.5	2	26	11	74	1010	0	Passing clouds"
"2.0	2	26	7	74	1009	0	Passing clouds"
"2.5	2	26	6	74	1009	0	Passing clouds"
"3.0	2	26	9	74	1009	0	Passing clouds"
"3.5	2	25	9	79	1009	0	Passing clouds"
"4.0	2	26	9	74	1009	0	Passing clouds"
"4.5	2	25	11	79	1009	0	Passing clouds"
"5.0	2	25	7	79	1010	0	Passing clouds"
"5.5	2	25	9	79	1010	0	Passing clouds"
"6.0	2	25	9	79	1010	0	Passing clouds"
"6.5	2	25	15	79	1010	0	Scattered clouds"
"7.0	2	26	13	79	1011	0	Scattered clouds"
"8.0	2	26	13	84	1011	0	Scattered clouds"
"8.5	2	28	11	70	1011	0	Scattered clouds"
"9.0	2	30	15	59	1012	0	Scattered clouds"
"9.5	2	30	11	55	1012	0	Passing clouds"
"10.0	2	31	13	49	1011	0	Passing clouds"
"10.5	2	32	13	46	1011	0	Passing clouds"
"11.0	2	31	15	59	1011	0	Scattered clouds"
"11.5	2	32	9	49	1010	0	Scattered clouds"
"12.0	2	33	7	44	1010	0	Scattered clouds"
"12.5	2	33	9	41	1009	0	Scattered clouds"
"13.0	2	33	6	44	1008	0	Scattered clouds"
"13.5	2	34	7	41	1008	0	Scattered clouds"
"14.0	2	35	7	39	1008	0	Scattered clouds"
"14.5	2	35	4	39	1007	0	Scattered clouds"
"15.0	2	34	7	44	1007	0	Scattered clouds"
"16.0	2	31	22	59	1007	0	Scattered clouds"
"16.5	2	31	24	59	1007	0	Scattered clouds"
"17.0	2	30	19	62	1007	0	Passing clouds"
"17.5	2	29	19	62	1008	0	Passing clouds"
"18.0	2	28	19	70	1008	0	Passing clouds"
"18.5	2	28	19	70	1009	0	Passing clouds"
"19.0	2	27	17	74	1009	0	Passing clouds"
"19.5	2	28	19	70	1009	0	Passing clouds"
"20.0	2	27	15	74	1009	0	Passing clouds"
"20.5	2	27	17	74	1010	0	Passing clouds"
"21.0	2	26	15	79	1010	0	Passing clouds"
"21.5	2	26	19	79	1010	0	Passing clouds"
"22.0	2	26	17	79	1010	0	Passing clouds"
"22.5	2	26	15	79	1009	0	Passing clouds"
"23.0	2	26	11	79	1009	0	Passing clouds"
"23.5	2	26	11	79	1009	0	Passing clouds"
"0.0	2	26	17	79	1009	8	Passing clouds"
"0.5	2	26	15	79	1009	8	Passing clouds"
"1.0	2	25	17	83	1009	8	Passing clouds"
"1.5	2	26	7	79	1008	8	Passing clouds"
"2.0	2	25	9	83	1008	8	Passing clouds"
"2.5	2	25	11	83	1008	8	Passing clouds"
"3.0	2	24	6	89	1008	8	Passing clouds"
"3.5	2	25	7	83	1008	8	Passing clouds"
"4.0	2	25	13	83	1008	8	Passing clouds"
"4.5	2	25	7	83	1008	8	Passing clouds"
"5.0	2	25	7	83	1009	8	Passing clouds"
"5.5	2	25	7	79	1009	8	Passing clouds"
"6.0	2	25	7	79	1009	8	Passing clouds"
"6.5	2	25	7	83	1009	9	Scattered clouds"
"7.0	2	26	6	79	1010	0	Scattered clouds"
"7.5	2	27	7	74	1010	0	Scattered clouds"
"8.0	2	27	11	74	1010	0	Passing clouds"
"8.5	2	29	15	66	1010	0	Passing clouds"
"9.0	2	29	15	66	1010	0	Passing clouds"
"9.5	2	30	17	62	1010	0	Passing clouds"
"10.0	2	31	13	59	1010	0	Passing clouds"
"10.5	2	32	19	55	1010	0	Passing clouds"
"11.0	2	32	17	55	1010	0	Scattered clouds"
"11.5	2	33	15	52	1010	0	Scattered clouds"
"12.0	2	32	11	55	1009	0	Partly sunny"
"12.5	2	32	11	55	1008	0	Partly sunny"
"13.0	2	34	11	47	1008	0	Partly sunny"
"13.5	2	34	15	49	1008	0	Partly sunny"
"14.0	2	32	13	55	1007	0	Partly sunny"
"14.5	2	33	15	49	1007	0	Partly sunny"
"15.5	2	34	9	49	1006	0	Scattered clouds"
"16.0	2	33	13	56	1006	0	Scattered clouds"
"16.5	2	33	17	52	1007	0	Scattered clouds"
"17.0	2	32	13	55	1007	0	Scattered clouds"
"17.5	2	31	15	55	1007	0	Scattered clouds"
"18.0	2	30	17	62	1007	0	Scattered clouds"
"18.5	2	30	15	62	1007	0	Passing clouds"
"19.0	2	29	11	66	1007	0	Passing clouds"
"19.5	2	29	11	66	1008	0	Passing clouds"
"20.0	2	28	15	74	1008	0	Passing clouds"
"20.5	2	28	19	74	1008	0	Passing clouds"
"21.0	2	28	19	74	1009	0	Passing clouds"
"21.5	2	27	19	79	1009	0	Passing clouds"
"22.0	2	27	19	79	1009	0	Passing clouds"
"22.5	2	27	19	79	1009	0	Passing clouds"
"23.0	2	27	15	79	1009	0	Passing clouds"
"23.5	2	27	13	84	1009	0	Passing clouds"
"0.0	2	27	9	84	1009	0	Passing clouds"
"0.5	2	26	9	84	1009	0	Passing clouds"
"1.0	2	26	9	84	1008	0	Passing clouds"
"1.5	2	26	7	84	1008	0	Passing clouds"
"2.0	2	26	6	84	1008	0	Passing clouds"
"2.5	2	26	9	84	1008	0	Passing clouds"
"3.0	2	25	6	89	1008	0	Passing clouds"
"3.5	2	25	2	89	1008	0	Passing clouds"
"4.0	2	25	4	89	1008	0	Passing clouds"
"4.5	2	25	0	89	1008	0	Passing clouds"
"5.0	2	25	4	89	1008	0	Passing clouds"
"5.5	2	25	4	89	1009	0	Passing clouds"
"6.0	2	25	4	89	1009	0	Passing clouds"
"6.5	2	25	2	89	1009	16	Sunny"
"7.0	2	27	4	84	1010	16	Sunny"
"8.0	2	28	6	74	1010	8	Clear"
"8.5	2	29	7	70	1011	0	Passing clouds"
"9.0	2	29	9	70	1011	0	Passing clouds"
"9.5	2	30	9	66	1011	0	Passing clouds"
"10.0	2	31	11	62	1011	0	Passing clouds"
"10.5	2	32	9	55	1011	0	Passing clouds"
"11.0	2	32	7	55	1010	0	Passing clouds"
"11.5	2	33	9	52	1009	0	Passing clouds"
"12.0	2	34	9	49	1009	0	Scattered clouds"
"12.5	2	35	9	44	1008	0	Scattered clouds"
"13.0	2	34	7	49	1008	0	Scattered clouds"
"13.5	2	33	6	52	1007	0	Scattered clouds"
"14.0	2	33	4	49	1007	0	Scattered clouds"
"14.5	2	32	11	63	1007	0	Scattered clouds"
"15.0	2	33	17	59	1006	0	Scattered clouds"
"15.5	2	32	15	59	1006	0	Scattered clouds"
"16.0	2	32	17	59	1006	0	Broken clouds"
"16.5	2	31	13	62	1006	0	Broken clouds"
"17.0	2	31	15	62	1006	0	Scattered clouds"
"17.5	2	31	20	62	1006	0	Scattered clouds"
"18.0	2	30	20	62	1007	0	Scattered clouds"
"18.5	2	29	24	66	1007	0	Passing clouds"
"19.0	2	29	17	66	1008	0	Passing clouds"
"19.5	2	29	17	66	1008	0	Passing clouds"
"20.0	2	28	11	70	1008	0	Passing clouds"
"20.5	2	28	9	70	1009	0	Passing clouds"
"21.5	2	28	7	70	1009	0	Passing clouds"
"22.0	2	27	7	74	1009	0	Passing clouds"
"22.5	2	27	9	74	1010	0	Passing clouds"
"23.0	2	27	7	74	1010	0	Passing clouds"
"23.5	2	27	9	74	1010	0	Passing clouds"
"0.0	2	27	11	79	1009	0	Passing clouds"
"0.5	2	26	9	84	1010	0	Passing clouds"
"1.0	2	26	7	84	1009	0	Passing clouds"
"1.5	2	26	7	84	1009	0	Passing clouds"
"2.0	2	25	4	89	1009	0	Passing clouds"
"2.5	2	25	2	89	1009	0	Passing clouds"
"3.0	2	25	7	89	1009	0	Passing clouds"
"3.5	2	25	6	89	1009	0	Passing clouds"
"4.0	2	24	6	94	1009	0	Passing clouds"
"4.5	2	24	7	94	1010	16	Clear"
"5.0	2	23	6	100	1010	16	Clear"
"5.5	2	24	7	94	1010	0	Passing clouds"
"6.0	2	23	7	100	1010	0	Passing clouds"
"6.5	2	24	7	94	1011	0	Partly sunny"
"7.0	2	25	7	94	1011	0	Partly sunny"
"7.5	2	26	9	89	1011	8	Partly sunny"
"8.0	2	27	9	84	1011	8	Partly sunny"
"8.5	2	27	15	89	1012	8	Scattered clouds"
"9.0	2	29	9	79	1012	8	Passing clouds"
"9.5	2	29	11	79	1012	8	Scattered clouds"
"10.0	2	30	13	75	1012	8	Scattered clouds"
"10.5	2	31	9	66	1012	0	Scattered clouds"
"11.0	2	31	11	62	1011	0	Scattered clouds"
"11.5	2	33	17	52	1011	0	Scattered clouds"
"12.0	2	33	13	49	1011	0	Scattered clouds"
"12.5	2	34	15	44	1010	0	Scattered clouds"
"13.0	2	34	19	41	1010	0	Scattered clouds"
"13.5	2	35	19	39	1009	0	Scattered clouds"
"14.0	2	35	13	39	1008	0	Scattered clouds"
"14.5	2	35	9	39	1008	0	Scattered clouds"
"15.0	2	35	7	39	1008	0	Partly sunny"
"15.5	2	35	9	36	1008	0	Partly sunny"
"16.0	2	34	17	44	1008	0	Scattered clouds"
"16.5	2	34	17	44	1008	0	Scattered clouds"
"17.0	2	33	19	46	1008	0	Scattered clouds"
"17.5	2	32	22	49	1008	0	Scattered clouds"
"18.0	2	31	20	52	1008	0	Scattered clouds"
"18.5	2	30	17	55	1009	0	Passing clouds"
"19.0	2	30	15	55	1009	0	Passing clouds"
"19.5	2	29	19	58	1010	0	Passing clouds"
"20.0	2	29	13	62	1010	0	Passing clouds"
"21.0	2	28	9	70	1011	0	Passing clouds"
"21.5	2	28	9	66	1011	0	Passing clouds"
"22.0	2	27	11	74	1012	0	Passing clouds"
"22.5	2	27	11	74	1011	0	Passing clouds"
"23.0	2	27	9	74	1012	0	Passing clouds"
"23.5	2	27	15	74	1012	0	Passing clouds"
"0.0	2	27	11	74	1011	0	Passing clouds"
"0.5	2	27	15	74	1011	0	Passing clouds"
"1.0	2	26	13	79	1011	0	Passing clouds"
"1.5	2	26	13	79	1011	0	Passing clouds"
"2.0	2	25	11	83	1011	0	Passing clouds"
"2.5	2	25	9	83	1011	0	Passing clouds"
"3.0	2	24	9	89	1011	0	Passing clouds"
"3.5	2	24	9	89	1011	0	Passing clouds"
"4.0	2	24	11	89	1011	0	Passing clouds"
"4.5	2	25	15	83	1011	0	Passing clouds"
"5.0	2	24	13	83	1011	0	Passing clouds"
"5.5	2	23	7	89	1012	0	Passing clouds"
"6.0	2	23	9	89	1012	0	Passing clouds"
"6.5	2	24	6	83	1013	16	Sunny"
"7.0	2	26	7	79	1013	16	Sunny"
"7.5	2	27	9	74	1013	16	Sunny"
"8.0	2	28	9	66	1013	0	Passing clouds"
"8.5	2	29	9	62	1014	0	Passing clouds"
"9.0	2	31	11	52	1014	16	Sunny"
"9.5	2	31	7	49	1014	0	Passing clouds"
"10.0	2	32	7	43	1014	0	Passing clouds"
"10.5	2	34	13	36	1014	0	Passing clouds"
"11.0	2	34	15	36	1013	0	Passing clouds"
"11.5	2	35	11	34	1013	0	Passing clouds"
"12.0	2	35	9	34	1012	0	Passing clouds"
"12.5	2	35	19	32	1011	0	Passing clouds"
"13.0	2	35	9	32	1011	0	Passing clouds"
"13.5	2	36	11	32	1010	0	Passing clouds"
"14.0	2	36	9	32	1009	16	Sunny"
"14.5	2	35	13	34	1009	0	Passing clouds"
"15.0	2	35	15	41	1009	0	Passing clouds"
"15.5	2	34	11	47	1009	0	Passing clouds"
"16.0	2	34	17	47	1009	0	Passing clouds"
"16.5	2	33	17	46	1009	0	Passing clouds"
"17.0	2	33	13	44	1009	0	Passing clouds"
"17.5	2	31	13	52	1009	0	Passing clouds"
"18.0	2	30	15	59	1010	0	Passing clouds"
"18.5	2	30	11	55	1010	0	Passing clouds"
"19.0	2	30	9	49	1011	0	Passing clouds"
"19.5	2	29	19	55	1011	0	Passing clouds"
"20.0	2	28	15	62	1012	0	Passing clouds"
"20.5	2	28	15	62	1012	0	Passing clouds"
"21.0	2	27	13	70	1012	0	Passing clouds"
"21.5	2	27	9	70	1012	0	Passing clouds"
"22.0	2	27	17	70	1012	0	Passing clouds"
"22.5	2	27	9	70	1012	0	Passing clouds"
"23.0	2	26	9	74	1012	0	Passing clouds"
"23.5	2	26	7	74	1012	0	Passing clouds"
"0.0	2	26	11	79	1012	0	Passing clouds"
"0.5	2	26	13	79	1012	0	Passing clouds"
"1.0	2	26	6	79	1011	0	Passing clouds"
"1.5	2	26	9	79	1011	0	Passing clouds"
"2.0	2	26	7	79	1011	0	Passing clouds"
"2.5	2	25	6	83	1011	0	Passing clouds"
"3.0	2	25	7	83	1011	0	Passing clouds"
"3.5	2	25	6	83	1010	0	Passing clouds"
"4.0	2	25	7	83	1011	0	Passing clouds"
"4.5	2	25	11	83	1010	0	Passing clouds"
"5.0	2	25	7	83	1011	0	Passing clouds"
"5.5	2	24	9	89	1011	0	Passing clouds"
"6.0	2	24	7	89	1011	0	Passing clouds"
"6.5	2	25	7	83	1011	0	Passing clouds"
"7.0	2	25	7	83	1012	0	Passing clouds"
"7.5	2	26	7	79	1012	0	Passing clouds"
"8.0	2	27	13	74	1012	0	Passing clouds"
"8.5	2	27	9	74	1012	0	Passing clouds"
"9.0	2	29	11	66	1012	0	Passing clouds"
"9.5	2	30	11	59	1012	0	Passing clouds"
"10.0	2	31	9	55	1012	0	Passing clouds"
"10.5	2	31	9	55	1011	0	Passing clouds"
"11.0	2	33	9	49	1011	0	Passing clouds"
"11.5	2	33	11	49	1010	0	Passing clouds"
"12.0	2	34	7	47	1010	0	Passing clouds"
"12.5	2	34	6	49	1009	0	Scattered clouds"
"13.0	2	34	6	47	1009	0	Scattered clouds"
"13.5	2	34	6	47	1009	0	Scattered clouds"
"15.0	2	34	4	44	1008	0	Scattered clouds"
"15.5	2	34	15	53	1008	0	Scattered clouds"
"16.0	2	32	20	55	1008	0	Scattered clouds"
"16.5	2	31	19	55	1008	0	Scattered clouds"
"17.0	2	31	17	55	1009	0	Scattered clouds"
"17.5	2	31	15	55	1009	0	Passing clouds"
"18.0	2	30	11	59	1009	0	Passing clouds"
"18.5	2	29	15	62	1009	0	Passing clouds"
"19.0	2	29	13	66	1010	0	Passing clouds"
"19.5	2	29	13	62	1010	0	Passing clouds"
"20.0	2	28	17	66	1010	0	Passing clouds"
"20.5	2	28	19	66	1011	0	Passing clouds"
"21.0	2	28	17	66	1011	0	Passing clouds"
"22.0	2	27	11	70	1011	0	Passing clouds"
"22.5	2	27	11	70	1011	0	Passing clouds"
"23.0	2	27	6	74	1011	0	Passing clouds"
"23.5	2	27	7	74	1011	0	Passing clouds"
"0.0	2	26	7	79	1011	0	Passing clouds"
"0.5	2	26	7	79	1010	0	Passing clouds"
"1.0	2	26	9	79	1010	0	Passing clouds"
"1.5	2	26	11	79	1010	0	Passing clouds"
"2.0	2	26	9	79	1010	0	Passing clouds"
"2.5	2	25	11	83	1010	0	Passing clouds"
"3.0	2	25	7	83	1010	0	Passing clouds"
"3.5	2	25	6	83	1010	0	Passing clouds"
"4.0	2	24	7	89	1010	0	Passing clouds"
"4.5	2	24	6	89	1010	0	Passing clouds"
"5.0	2	24	6	94	1010	0	Passing clouds"
"5.5	2	24	7	94	1010	0	Passing clouds"
"6.0	2	24	6	94	1010	0	Passing clouds"
"6.5	2	24	2	94	1011	8	Scattered clouds"
"7.0	2	24	6	94	1011	8	Scattered clouds"
"7.5	2	25	6	94	1011	8	Scattered clouds"
"8.0	2	26	9	89	1011	8	Scattered clouds"
"8.5	2	26	7	84	1012	0	Scattered clouds"
"9.0	2	28	7	79	1012	0	Scattered clouds"
"9.5	2	29	7	70	1012	0	Scattered clouds"
"10.0	2	30	7	59	1012	0	Passing clouds"
"10.5	2	31	7	55	1011	0	Passing clouds"
"11.0	2	30	6	59	1011	0	Passing clouds"
"11.5	2	31	7	55	1010	9	Passing clouds"
"12.0	2	32	7	52	1010	9	Passing clouds"
"12.5	2	32	6	52	1009	8	Scattered clouds"
"13.0	2	32	7	49	1009	8	Scattered clouds"
"13.5	2	33	4	49	1008	8	Partly sunny"
"14.0	2	33	7	49	1008	8	Partly sunny"
"14.5	2	33	11	46	1008	8	Partly sunny"
"15.0	2	33	13	49	1008	8	Partly sunny"
"15.5	2	32	13	52	1007	8	Partly sunny"
"16.0	2	32	17	55	1008	8	Partly sunny"
"16.5	2	31	15	62	1008	0	Scattered clouds"
"17.0	2	30	17	66	1008	0	Scattered clouds"
"17.5	2	29	19	70	1008	0	Scattered clouds"
"18.0	2	29	15	62	1009	0	Passing clouds"
"18.5	2	28	15	74	1009	0	Passing clouds"
"19.0	2	28	13	74	1009	0	Passing clouds"
"19.5	2	27	9	79	1009	0	Passing clouds"
"20.0	2	27	7	79	1010	0	Passing clouds"
"20.5	2	27	7	79	1010	0	Passing clouds"
"21.0	2	27	7	79	1010	0	Passing clouds"
"21.5	2	27	7	79	1010	0	Passing clouds"
"22.0	2	27	9	79	1010	0	Passing clouds"
"22.5	2	27	11	74	1010	0	Passing clouds"
"23.0	2	26	9	79	1010	0	Passing clouds"
"23.5	2	26	4	79	1010	0	Passing clouds"
"0.0	2	26	2	84	1010	0	Passing clouds"
"0.5	2	25	7	89	1010	0	Passing clouds"
"1.0	2	25	6	89	1010	0	Passing clouds"
"1.5	2	25	6	94	1010	8	Passing clouds"
"2.0	2	25	4	94	1010	8	Passing clouds"
"2.5	2	25	6	94	1010	8	Passing clouds"
"3.0	2	25	6	94	1010	8	Passing clouds"
"3.5	2	25	6	94	1010	8	Passing clouds"
"4.0	2	25	6	94	1010	8	Passing clouds"
"4.5	2	24	6	100	1010	8	Passing clouds"
"5.0	2	24	4	100	1010	8	Passing clouds"
"5.5	2	24	6	94	1010	8	Passing clouds"
